sku,description,brand,upc,unit_weight,price,classification,notes,
VS-848147,VICTORIA SECRET-LOVE ADDICT MIST 248 ML/8.3 OZ,VICTORIA SECRET,667553848147,0.1,19.95,PERFUMES,,
VS-858209,VICTORIA SECRET-BARE VANILLA BODY LOTION 236ML/8OZ,VICTORIA SECRET,66753858209,0.5,19.95,FRAGRANCE LOTION,,
VS-879347,VICTORIA SECRET-AQUA KISS FRAGRANCE MIST 250 ML/8.4 OZ,VICTORIA SECRET,667548879347,0.5,19.95,FRAGRANCE MIST,,
VS-879347-D,VICTORIA SECRET-AQUA KISS FRAGRANCE MIST 250 ML/8.4 OZ,VICTORIA SECRET,667548879347,0.1,19.95,PERFUMES,,
VS-879354,VICTORIA SECRET-LOVE ADDICT MIST 248 ML/8.3 OZ,VICTORIA SECRET,667548879354,0.1,19.95,PERFUMES,,
VS-879361-UK,VICTORIA SECRET-AQUA KISS BODY LOTION 236 ML/8 OZ,VICTORIA SECRET,667548879361,0.5,19.95,FRAGRANCE LOTION,,
VS-898022,VICTORIA SECRET-AQUA KISS FRAGRANCE MIST 250ML/8.4OZ,VICTORIA SECRET,667529898022,0.52,19.95,FRAGRANCE MIST,,
VS-898322,VICTORIA SECRET-PURE SEDUCTION MIST 248 ML/8.4 OZ (CO:-MADE IN USA),VICTORIA SECRET,23898322,0.54,19.95,FRAGRANCE MIST,,
VS-898322-UK,VICTORIA SECRET PURE SEDUCTION MIST 248ML,VICTORIA SECRET,23898322,0.54,19.95,FRAGRANCE MIST,,
VS-898323,VICTORIA SECRET-LOVE SPELL MIST 248 ML/8.4 OZ (CO:-MADE IN USA),VICTORIA SECRET,23898323,0.54,19.95,FRAGRANCE MIST,,
VS-898323-UK,VICTORIA SECRET LOVE SPELL MIST 248ML,VICTORIA SECRET,23898323,0.54,19.95,FRAGRANCE MIST,,
VS-898324,VICTORIA SECRET VELVET PETALS MIST 248ML,VICTORIA SECRET,23898324,0.54,19.95,FRAGRANCE MIST,,
VS-898325,VICTORIA SECRET-BARE VANILLA MIST 248 ML/8.4 OZ (CO:-MADE IN USA),VICTORIA SECRET,23898325,,19.95,FRAGRANCE MIST,,
VS-898325-NL,VICTORIA SECRET BARE VANILLA MIST 248ML,VICTORIA SECRET,23898325,0.54,19.95,FRAGRANCE MIST,,
VS-898325-UK,VICTORIA SECRET BARE VANILLA MIST 248ML,VICTORIA SECRET,23898325,0.54,19.95,FRAGRANCE MIST,,
VS-898328,VICTORIA SECRET-COCONUT PASSION MIST 248 ML/8.4 OZ (CO:-MADE IN USA),VICTORIA SECRET,23898328,,19.95,FRAGRANCE MIST,,
VS-898328-NL-COCONUT PASSION MIST,VICTORIA SECRET COCONUT PASSION MIST 248ML,VICTORIA SECRET,23898328,0.54,19.95,FRAGRANCE MIST,,
VS-898328-NL-MIDNIGHT BLOOM MIST,VICTORIA SECRET MIDNIGHT BLOOM MIST 248ML,VICTORIA SECRET,23898328,0.54,19.95,FRAGRANCE MIST,,
VS-898328-UK-COCONUT PASSION MIST,VICTORIA SECRET COCONUT PASSION MIST 248ML,VICTORIA SECRET,23898328,0.54,19.95,FRAGRANCE MIST,,
VS-898328-UK-MIDNIGHT BLOOM MIST,VICTORIA SECRET MIDNIGHT BLOOM MIST 248ML,VICTORIA SECRET,23898328,0.54,19.95,FRAGRANCE MIST,,
VS-898329,VICTORIA SECRET AMBER ROMANCE MIST 248ML,VICTORIA SECRET,23898329,0.54,19.95,FRAGRANCE MIST,,
VS-898330,VICTORIA SECRET-PURE SEDUCTION LOTION 237 ML/8 OZ,VICTORIA SECRET,23898330,0.52,19.95,FRAGRANCE LOTION,,
VS-898331,VICTORIA SECRET-LOVE SPELL LOTION 237 ML/8.01 OZ (CO:-MADE IN USA),VICTORIA SECRET,23898331,0.52,19.95,FRAGRANCE LOTION,,
VS-898333,VICTORIA SECRET-BARE VANILLA LOTION 237 ML/8 OZ (CO:-MADE IN USA),VICTORIA SECRET,23898333,0.52,19.95,FRAGRANCE LOTION,,
VS-898336,VICTORIA SECRET-COCONUT PASSION LOTION 237 ML/8 OZ (CO:-MADE IN USA),VICTORIA SECRET,23898336,0.52,19.95,FRAGRANCE LOTION,,
VS-898337,VICTORIA SECRET AMBER ROMANCE LOTION 237ML,VICTORIA SECRET,23898337,0.52,19.95,FRAGRANCE LOTION,,
VS-907857,VICTORIA SECRET-AMBER ROMANCE FRAGRANCE MIST 250ML/8.4OZ,VICTORIA SECRET,667526907857,0.52,19.95,FRAGRANCE MIST,,
VS-945586,VICTORIA SECRET-MIDNIGHT BLOOM BODY LOTION 236 ML/8 OZ (CO:-MADE IN USA),VICTORIA SECRET,667547945586,0.5,19.95,FRAGRANCE LOTION,,
VS-952291,VICTORIA SECRET-ROMANTIC BODY LOTION 236ML/8OZ,VICTORIA SECRET,667526952291,0.5,19.95,FRAGRANCE LOTION,,
VS-973150,VICTORIA SECRET-ROMANTIC MIST 248 ML/8.4 OZ (CO:-MADE IN USA),VICTORIA SECRET,23973150,0.54,19.95,FRAGRANCE MIST,,
VS-973150-UK,VICTORIA SECRE ROMANTIC MIST 248ML,VICTORIA SECRET,23973150,0.54,19.95,FRAGRANCE MIST,,
VS-973152,VICTORIA SECRET-ROMANTIC LOTION 237 ML/8 OZ (CO:-MADE IN USA),VICTORIA SECRET,23078152,0.52,19.95,FRAGRANCE LOTION,,
VS-981778,VICTORIA SECRET AQUA KISS MIST 248 ML (CO:-MADE IN USA),VICTORIA SECRET,23981778,0.54,19.95,FRAGRANCE MIST,,
VS-996722,VICTORIA SECRET TEMPTATION MIST 248ML,VICTORIA SECRET,23996722,0.54,19.95,FRAGRANCE MIST,,
VS-996722-UK,VICTORIA SECRET TEMPTATION MIST 248ML,VICTORIA SECRET,23996722,0.54,19.95,FRAGRANCE MIST,,
VS-996724,VICTORIA SECRET-RUSH MIST 248 ML/8.4 OZ (CO:-MADE IN USA),VICTORIA SECRET,23996724,,19.95,FRAGRANCE MIST,,
VS-996724-NL,VICTORIA SECRET RUSH MIST 248ML,VICTORIA SECRET,23996724,0.54,19.95,FRAGRANCE MIST,,
VS-996724-UK,VICTORIA SECRET RUSH MIST 248ML,VICTORIA SECRET,23996724,0.54,19.95,FRAGRANCE MIST,,
VS-996725,VICTORIA SECRET-RUSH LOTION 237 ML/8.01 OZ (CO:-MADE IN USA),VICTORIA SECRET,23996725,0.52,19.95,FRAGRANCE LOTION,,
WATERMAN-681913,WATERMAN PARIS- FOUNTAIN PEN,,3026980681913,,,,,
WBP-0620WBLACKNW,WETBRUSH PRO DETANGLING COMB BLACK,WET BRUSH,736658791884,,,,,
WBP-0620WPINKNW,WETBRUSH PRO DETANGLING COMB PINK,WET BRUSH,736658969238,,,,,
WBP-0620WPURPNW,WETBRUSH PRO DETANGLING COMB PURPLE,WET BRUSH,736658791822,,,,,
WBP-BSC830BLCK,WET BRUSH-PRO ORIGINAL DETANGLER PROFESSIONAL DETANGEL BLACK (12EA/CS) (CO:- MADE IN CHINA),WET BRUSH-PRO,736658956306,0.32,15,HAIR BRUSH,,
WBP-BSC830BLCK-D,WET BRUSH-PRO ORIGINAL DETANGLER PROFESSIONAL DETANGEL BLACK (12EA/CS) (CO:- MADE IN CHINA),WET BRUSH-PRO,736658956306,,,HAIR BRUSH,,
WBP-BSC830PINK,WET BRUSH-PRO ORIGINAL DETANGLER PROFESSIONAL DETANGLE PINK  (12EA/CS) (CO:- MADE IN CHINA),WET BRUSH-PRO,736658956450,0.31,13.99,HAIR BRUSH,,
WBP-BSC830PURPLE,WET BRUSH-PRO ORIGINAL DETANGLER PROFESSIONAL DETANGLE (PURPLE)  (12EA/CS) (CO:- MADE IN CHINA),WET BRUSH-PRO,736658956399,0.33,13.99,HAIR BRUSH,,
WBP-BW830NGBL,WET BRUSH-PRO DETANGLER PLUS PROFESSIONAL DETANGEL BLUE  (12EA/CS) (CO:- MADE IN CHINA),WET BRUSH-PRO,736658950298,0.38,15,HAIR BRUSH,,
WBP-BW9830NGPU,WET BRUSH-PRO DETANGLER PLUS PROFESSIONAL DETANGLE PURPLE  (12EA/CS) (CO:- MADE IN CHINA),WET BRUSH-PRO,736658950267,0.36,12,HAIR BRUSH,,
WBP-BWP800FLEXBK,WETBRUSH FLEX DRY BLACK,WET BRUSH,736658964431,,,,,
WBP-BWP800FLEXCO,WET BRUSH-PRO FLEX DRY OMBRE CORAL OMBRE (CO:- MADE IN CHINA),WET BRUSH,736658588521,,,,,
WBP-BWP800FLEXMO,WET BRUSH-PRO FLEX DRY HAIR BRUSH LIMITED EDITION-MILLENNIAL OMBRE/MULTICOLOR (CO:- MADE IN CHINA),WET BRUSH,736658580709,,,,,
WBP-BWP800FLEXPK,WET BRUSH FLEX DRY PADDLE BRUSH VENTED HEAT FLEX BLOWOUT DRYING PINK (CO:- MADE IN CHINA),WET BRUSH,736658948820,,,,,
WBP-BWP800FLEXTO,WET BRUSH-PRO FLEX DRY OMBRE TEAL OMBRE (CO:- MADE IN CHINA),WET BRUSH,736658952193,,,,,
WBP-BWP800FXOM,WET BRUSH-PRO FLEX DRY (12EA/CS) (CO:- MADE IN CHINA),WET BRUSH-PRO,736658955798,,15.99,HAIR BRUSH,,
WBP-BWP830EPIC,WET BRUSH EPIC PROFESSIONAL DELUXE DETANGLER,WET BRUSH,?736658982787,,,,,
WBP-BWP830EPICRG,WET BRUSH EPIC DELUXE DETANGLER BRUSH ROSE GOLD,WET BRUSH,736658952100,,,,,
WBP-BWP830GXBK,WET BRUSH-PRO BACKBAR DETANGLER BLACK  (12EA/CS) (CO:- MADE IN CHINA),WET BRUSH PRO,736658949995,0.4,12,HAIR BRUSH,,
WBP-BWP830GXPK,WET BRUSH-PRO BACKBAR DETANGLER PROFESSIONAL DETANGLE PINK  (12EA/CS) (CO:- MADE IN CHINA),WET BRUSH-PRO,736658950144,0.4,12,HAIR BRUSH,,
WBP-BWP830GXPU,WET BRUSH-PRO BACKBAR DETANGLER PROFESSIONAL DETANGLE PURPLE  (12EA/CS) (CO:- MADE IN CHINA),WET BRUSH-PRO,736658950083,0.4,12,HAIR BRUSH,,
WBP-BWP830NGBK,WET BRUSH-PRO DETANGLER PLUS PROFESSIONAL DETANGLE BLACK   (12EA/CS) (CO:- MADE IN CHINA),WET BRUSH-PRO,736658950175,0.73,15,HAIR BRUSH,,
WBP-BWP830NGPK,WET BRUSH-PRO DETANGLER PLUS PROFESSIONAL DETANGLE PINK  (12EA/CS) (CO:- MADE IN CHINA),WET BRUSH-PRO,736658950328,0.73,15,HAIR BRUSH,,
WBP-BWP830SLVP,WET BRUSH-PRO DETANGLE STONE COLD STEEL(12EA/CS) (CO:- MADE IN CHINA),WETBRUSH-PRO,736658981681,,,HAIR BRUSH,,
WBP-BWP831BLACKNW,WET BRUSH-PRO PADDLE DETANGLER BLACK (CO:- MADE IN CHINA),WET BRUSH,736658952346,,,,,
WBP-BWP831BLCK,WET BRUSH-PRO PADDLE DETANGLER PROFESSIONAL DETANGLE BLACK  (12EA/CS) (CO:- MADE IN CHINA),WET BRUSH-PRO,736658956184,0.37,15.99,HAIR BRUSH,,
WBP-BWP831FLEXPKP,WETBRUSH PRO FLEX DRY PADDLE PINK (CO:- MADE IN CHINA),WET BRUSH,736658948820,,,,,
WBP-BWP831FLEXPRP,WETBRUSH PRO FLEX DRY PADDLE PURPLE (CO:- MADE IN CHINA),WET BRUSH,736658895797,,,,,
WBP-BWP831PURPNW,WET BRUSH-PRO PADDLE DETANGLER HAIRBRUSH - PURPLE (CO:- MADE IN CHINA),WET BRUSH,736658953152,,,,,
WBP-BWP833BLACKNW,WETBRUSH PRO SHINE ENHANCER BLACK (CO:- MADE IN CHINA),WET BRUSH,?736658952438,,,,,
WBP-BWP833PINKNW,WETBRUSH PRO SHINE ENHANCER PINK (CO:- MADE IN CHINA),WET BRUSH,736658952407,,,,,
WBP-BWP833PURPNW,WETBRUSH PRO SHINE ENHANCER PURPLE (CO:- MADE IN CHINA),WET BRUSH,?736658952377,,,,,
WBP-BWR810ANTI,WET BRUSH-CHARCOAL INFUSED SPEED DRY HAIR BRUSH (CO:- MADE IN CHINA),WET BRUSH,736658947052,,,,,
WBP-BWR830BLAC,WET BRUSH- ORIGINAL DETANGLER BLACK PROFESSIONAL(12EA/CS) (CO:- MADE IN CHINA),WET BRUSH,736658954029,,,HAIR BRUSH,,
WBP-BWR830BLAC-D,WET BRUSH- ORIGINAL DETANGLER BLACK PROFESSIONAL(12EA/CS) (CO:- MADE IN CHINA),WET BRUSH,736658954029,,,HAIR BRUSH,,
WBP-BWR830PINK,WET BRUSH- ORIGINAL DETANGLER  PINK PROFESSIONAL  (12EA/CS) (CO:- MADE IN CHINA),WET BRUSH,736658954173,,,HAIR BRUSH,,
WBP-BWR830PINK-D,WET BRUSH- ORIGINAL DETANGLER  PINK PROFESSIONAL  (12EA/CS) (CO:- MADE IN CHINA),WET BRUSH,736658954173,,,HAIR BRUSH,,
WELLA INVIGO-737908,WELLA INVIGO-NUTRI-ENRICH DEEP NOURISHING CONDITIONER 1L/33.8 OZ,WELLA INVIGO,3614226737908,2.11,35.5,HAIRCARE,,
WELLA-045603-DXB,WELLA-BLONDOR DUST FREE LIGHTENING POWDER BLEACH 400 GR,WELLA,4064666045603,,,HAIRCARE,,
WELLA-051819-DXB,WELLA-WP KOL PRF ME SALON CHART Z1 ENGL,WELLA,4064666051819,9.9999,,HAIRCARE,,
WELLA-053672-DXB,WELLA-WP OTH MAGMA COLOUR CHART 21 DOT/ENG,WELLA,4064666053672,9.9999,,HAIRCARE,,
WELLA-114435-DXB,WELLA-SP EXQUISITE GLOSS 40ML GBSCANRUARTR,WELLA,4015600114435,9.9999,5.91,HAIRCARE,,
WELLA-116950-DXB,WELLA-ILLUMINA ATB COL LIGHTGLOW 6/60ML CEEMEA,WELLA,99350116950,,,,,
WELLA-126459-DXB,WELLA-WP ELE SCALP ACT SERUM 100ML GBRUPLRO,WELLA,4084500126459,9.9999,15.26,HAIRCARE,,
WELLA-215594-DXB,WELLA-ILLUMINA COLOR 6/DARK BLONDE 60 ML,WELLA,4064666215594,,,,,
WELLA-265544-DXB,WELLA-WP EIMI SHAPE ME 150 MLGB-RU-PL-ARABWELLA-WP PLEX RG ATB BIG STEP,,8005610265544,,,,,
WELLA-270985-DXB,WELLA-WLA PRO SVC RG ATB COLPOST TRT1000ml18IV,WELLA,3614227270985,9.9999,6.48,HAIRCARE,,
WELLA-271937-DXB,WELLA-WLA PRO SVC RG OTC COLPOST 250ml 18MULTI,WELLA,3614227271937,9.9999,3.35,HAIRCARE,,
WELLA-276437-DXB,WELLA-WP EIMI SHI RG OTC GLAMIST SPR200ml 18RU,WELLA,3614227276437,9.9999,3.29,HAIRCARE,,
WELLA-415482-DXB,WELLA-WP PRO FUS ATB SHP 1000ML EMEA ALC,WELLA,8005610415482,9.9999,50.3,HAIRCARE,,
WELLA-415604-DXB,WELLA-WP FUSION CND 200ML EMEA,WELLA,8005610415604,9.9999,4.16,HAIRCARE,,
WELLA-415635-DXB,WELLA-WP FUSION CND 1000ML EMEA_ALC,WELLA,8005610415635,9.9999,8.32,HAIRCARE,,
WELLA-486277-DXB,WELLA-WP PRO ELM RG OTC RENEW SHP 1000ml18IV,WELLA,8005610486277,9.9999,50.3,HAIRCARE,,
WELLA-528427-DXB,"WELLA-CT PLUS 55/07 60ML WE,CEMEEA",WELLA,8005610528427,9.9999,2,HAIRCARE,,
WELLA-530888-DXB,WELLA-COLOR TOUCH DEVELOPER EMULSION 6 VOUME 1.9% 33.8 OZ/100 ML,WELLA,8005610530888,2.1125,,HAIRCARE,,
WELLA-530970-DXB,WELLA- PROFESSIONALS COLOR TOUCH Emulsion 4% 60ml,,8005610530970,,,,,
WELLA-531090-DXB,WELLA-COLOR TOUCH PLUS 4% 13 VOLUME CREME LOTION 33.8 OZ/1000 ML,WELLA,8005610531090,2.1125,,HAIRCARE,,
WELLA-531304-DXB,WELLA-WP OIL REF COND 200 ML EN-RU-AR-PL-TR,WELLA,8005610531304,9.9999,23.1,HAIRCARE,,
WELLA-531571-DXB,WELLA-WP OIL REF MASK 500 ML EN-AR-TR-PL,WELLA,8005610531571,9.9999,50.3,HAIRCARE,,
WELLA-531632-DXB,WELLA-WP OIL REF SHP 1000 ML EMEA_ALC,WELLA,8005610531632,9.9999,50.3,HAIRCARE,,
WELLA-531847-DXB,WELLA-WLA BLO FREE RG OTC PWDGB.DK.ARA400g18IV,WELLA,8005610531847,9.9999,4.32,HAIRCARE,,
WELLA-531991-DXB,WELLA-WLA BLO PRO RG OTC UKSEFINODK400g18IV,WELLA,8005610531991,9.9999,5.94,HAIRCARE,,
WELLA-532028-DXB,WELLA-WLA BLO PRO RG ATB BLPOWD 800g 18 IV,WELLA,8005610532028,9.9999,10.75,HAIRCARE,,
WELLA-532110-DXB,WELLA-WP EIMI DYNAMIC FIX 500 ML GBRUPLARAB,WELLA,8005610532110,9.9999,3.95,HAIRCARE,,
WELLA-532172-DXB,WELLA-WP EIMI SUPER SET 300 ML GBRUPLARAB,WELLA,8005610532172,9.9999,2.82,HAIRCARE,,
WELLA-532233-DXB,WELLA-WP EIMI NATURAL VOL 300 ML GBRUPLARAB-TR,WELLA,8005610532233,9.9999,2.82,HAIRCARE,,
WELLA-532264-DXB,WELLA-WP EIMI NATURAL VOL 500 ML GBRUPLARABSCA,WELLA,8005610532264,9.9999,3.95,HAIRCARE,,
WELLA-532295-DXB,WELLA-WP EIMI EXTRA-VOLUME 300 ML GBRUPLARAB,WELLA,8005610532295,9.9999,2.82,HAIRCARE,,
WELLA-532387-DXB,WELLA-WP EIMI BOOST BOUNCE 300 ML GBRUPLARAB,WELLA,8005610532387,9.9999,20.5,HAIRCARE,,
WELLA-532592-DXB,WELLA-WP EIMI DRY ME 180 ML GB-RU-ARAB-PL-TR,WELLA,8005610532592,9.9999,20.5,HAIRCARE,,
WELLA-541914-DXB,WELLA-ILLUMINA_COL_5/81 _60ML_CEEMEA,WELLA,8005610541914,9.9999,2.24,HAIRCARE,,
WELLA-541945-DXB,WELLA-ILLUMINA_COL_6/16 _60ML_CEEMEA,WELLA,8005610541945,9.9999,2.24,HAIRCARE,,
WELLA-542003-DXB,WELLA-ILLUMINA_COL_8/69 _60ML_CEEMEA,WELLA,8005610542003,9.9999,2.24,HAIRCARE,,
WELLA-542034-DXB,WELLA-ILLUMINA_COL_10/69_60ML_CEEMEA,WELLA,8005610542034,9.9999,2.24,HAIRCARE,,
WELLA-542065-DXB,WELLA-ILLUMINA_COL_9/43_60ML_CEEMEAWELLA-KP DEEP BROWNS 4/77 60ML,,8005610542065,,,,,
WELLA-542690-DXB,WELLA-ILLUMINA_COL_5/_60ML_CEEMEA,,8005610542690,,,,,
WELLA-542720-DXB,WELLA-ILLUMINA_COL_5/35_60ML_CEEMEAWELLA-ILLUMINA_COL_5/43_60ML_C,,8005610542720,,,,,
WELLA-542751-DXB,WELLA-ILLUMINA_COL_5/43_60ML_CEEMEAWELLA-ILLUMINA_COL_6/76_60ML_C,,8005610542751,,,,,
WELLA-542812-DXB,WELLA-ILLUMINA_COL_6/_60ML_CEEMEA,WELLA,8005610542812,9.9999,2.24,HAIRCARE,,
WELLA-542843-DXB,WELLA-ILLUMINA_COL_7/_60ML_CEEMEA,WELLA,8005610542843,9.9999,2.24,HAIRCARE,,
WELLA-542904-DXB,WELLA-ILLUMINA_COL_7/43_60ML_CEEMEAWELLA-ILLUMINA_COL_7/7_60ML_CE,,8005610542904,,,,,
WELLA-542935-DXB,WELLA-ILLUMINA_COL_7/35_60ML_CEEMEAWELLA-ILLUMINA_COL_7/43_60ML_C,,8005610542935,,,,,
WELLA-542966-DXB,WELLA-ILLUMINA_COL_7/7_60ML_CEEMEAWELLA-ILLUMINA_COL_8/05_60ML_C,,8005610542966,,,,,
WELLA-543024-DXB,WELLA-ILLUMINA COLOR 7/81 MEDIUM BLONDE/PEARL ASH 2 OZ/60 ML,WELLA,8005610543024,0.125,,HAIRCARE,,
WELLA-543055-DXB,WELLA-ILLUMINA_COL_8/_60ML_CEEMEA,WELLA,8005610543055,9.9999,2.24,HAIRCARE,,
WELLA-543086-DXB,WELLA-ILLUMINA_COL_8/1_60ML_CEEMEAWELLA-ILLUMINA_COL_8/13_60ML_C,,8005610543086,,,,,
WELLA-543116-DXB,WELLA-ILLUMINA_COL_9/60_60ML_CEEMEA,WELLA,8005610543116,9.9999,2.24,HAIRCARE,,
WELLA-543208-DXB,WELLA-ILLUMINA_COL_10/_60ML_CEEMEAWELLA-ILLUMINA_COL_10/05_60ML_C,,8005610543208,,,,,
WELLA-543239-DXB,WELLA-ILLUMINA_COL_10/1_60ML_CEEMEA,WELLA,8005610543239,9.9999,2.24,HAIRCARE,,
WELLA-543260-DXB,WELLA-ILLUMINA_COL_10/36_60ML_CEEMEA,WELLA,8005610543260,9.9999,2.24,HAIRCARE,,
WELLA-543321-DXB,WELLA-ILLUMINA_COL_4/_60ML_CEEMEAWELLA-ILLUMINA_COL_5/02_60ML_C,,8005610543321,,,,,
WELLA-543383-DXB,WELLA-ILLUMINA_COL_8/05_60ML_CEEMEAWELLA-ILLUMINA_COL_8/1_60ML_CE,,8005610543383,,,,,
WELLA-543444-DXB,WELLA-ILLUMINA_COL_10/05_60ML_CEEMEAWELLA-ILLUMINA_COL_10/38_60ML_C,,8005610543444,,,,,
WELLA-543567-DXB,WELLA-ILLUMINA_COL_10/38_60ML_CEEMEAWELLA-ILLUMINA_COL_10/93_60ML_C,,8005610543567,,,,,
WELLA-543598-DXB,WELLA-ILLUMINA_COL_6/76_60ML_CEEMEAWELLA-ILLUMINA_COL_7/35_60ML_C,,8005610543598,,,,,
WELLA-543659-DXB,WELLA-ILLUMINA_COL_6/19_60ML_CEEMEA,WELLA,8005610543659,9.9999,2.24,HAIRCARE,,
WELLA-543710-DXB,WELLA-ILLUMINA_COL_10/93_60ML_CEEMEAWELLA-ILLUMINA_COL_4/_60ML_CEE,,8005610543710,,,,,
WELLA-543956-DXB,WELLA-ILLUMINA_COL_8/37_60ML_CEEMEAWELLA-ILLUMINA_COL_9/43_60ML_C,,8005610543956,,,,,
WELLA-543987-DXB,WELLA-ILLUMINA_COL_8/13_60ML_CEEMEAWELLA-ILLUMINA_COL_8/37_60ML_C,,8005610543987,,,,,
WELLA-544014-DXB,WELLA-ILLUMINA_COL_5/02_60ML_CEEMEAWELLA-ILLUMINA_COL_5/35_60ML_C,,8005610544014,,,,,
WELLA-546490-DXB,WELLA-CT RICH NAT. 9/16 60ML CEEMEA,WELLA,8005610546490,9.9999,2,HAIRCARE,,
WELLA-546650-DXB,WELLA-CT PURE NAT. 6/0 60ML CEEMEA,WELLA,8005610546650,9.9999,2,HAIRCARE,,
WELLA-546711-DXB,WELLA-CT PURE NAT. 5/0 60ML CEEMEA,WELLA,8005610546711,9.9999,2,HAIRCARE,,
WELLA-547039-DXB,WELLA-CT PURE NAT. 7/0 60ML CEEMEA,WELLA,8005610547039,9.9999,2,HAIRCARE,,
WELLA-547077-DXB,WELLA-CT RICH NAT. 7/1 60ML CEEMEA,WELLA,8005610547077,9.9999,2,HAIRCARE,,
WELLA-547176-DXB,WELLA-CT PURE NAT. 4/0 60ML CEEMEA,WELLA,8005610547176,9.9999,2,HAIRCARE,,
WELLA-559735-DXB,WELLA-WP EIMI SCULPT FORCE 250 ML GBRUPLARAB,WELLA,8005610559735,9.9999,5.12,HAIRCARE,,
WELLA-563091-DXB,WELLA-WP EIMI SCULPT FORCE 125 ML GBRUPLARAB,WELLA,8005610563091,9.9999,3.2,HAIRCARE,,
WELLA-565057-DXB,WELLA-SP SMOOTHEN CONDITIONER1 L MULTILANGWELLA-WP EIMI SHAPE ME 150 ML,,8005610565057,,,,,
WELLA-565071-DXB,WELLA-SP HYDRATE CONDITIONER1L MULTILANGWELLA-SP SMOOTHEN CONDITIONER,,8005610565071,,,HAIRCARE,,
WELLA-565637-DXB,WELLA-SP RPR RG ATB SHP 1000ML 19  MULTILANG,WELLA,8005610565637,9.9999,8.69,HAIRCARE,,
WELLA-567105-DXB,WELLA-SP COLOR SAVE SHAMPOO 1L MULTI,WELLA,8005610567105,9.9999,8.69,HAIRCARE,,
WELLA-567198-DXB,WELLA-SP MEN REFRESH SHP 1L MULTILANG,WELLA,8005610567198,9.9999,8.69,HAIRCARE,,
WELLA-567471-DXB,WELLA-SP RPR RG OTC MASK 400ML 19 MULTILANG,WELLA,8005610567471,9.9999,8.1,HAIRCARE,,
WELLA-567631-DXB,WELLA-SP LUX RG KERA COND 1000ML 19 MULTILANG,WELLA,8005610567631,9.9999,8.69,HAIRCARE,,
WELLA-568072-DXB,WELLA-SP RPR RG OTC SHP 250ML 19  MULTILANG,WELLA,8005610568072,9.9999,4.37,HAIRCARE,,
WELLA-571164-DXB,WELLA-WLA PRO ELM RG OTC COND ENRUAR150ml 18GB,WELLA,8005610571164,9.9999,4.75,HAIRCARE,,
WELLA-572918-DXB,"WELLA-PUDRA NUANTATOARE WELLA PROFESSIONALS MAGMA BY BLONDOR/39+BLOND DESCHIS CENUSIU AURIU,120 GR",,8005610572918,,,HAIRCARE,,
WELLA-574752-DXB,WELLA-WP EIMI TAKE SHAPE 18 ML GB-RUS-PL-RO,WELLA,8005610574752,9.9999,0.63,HAIRCARE,,
WELLA-580715-DXB,WELLA-SP DELICATE VOLUMES 200ML MULTILANG,WELLA,8005610580715,9.9999,4.97,HAIRCARE,,
WELLA-581545-DXB,WELLA-SP PERFECT ENDS 40ML DFINLESPTGRPL,WELLA,8005610581545,9.9999,5.91,HAIRCARE,,
WELLA-586625-DXB,WELLA-BLONDOR EXTRA COOL BLONDE HAIR LIGHTENER POWDER 5.2 OZ/150 G,WELLA,8005610586625,0.3125,,HAIRCARE,,
WELLA-586663-DXB,WELLA-BLOND BL SEALCARE 500ML_UKSEFLNODKARWELLA-WELLOXON PERF 6V 1.9%,,8005610586663,,,,,
WELLA-586861-DXB,WELLA-BLONDOR FREELIGHTS DEVELOPER 40 VOLUME 12% 33.8 OZ/1000 ML,WELLA,8005610586861,2.1125,,HAIRCARE,,
WELLA-586892-DXB,WELLA-BLONDOR FREELIGHTS DEVELOPER 20 VOLUME 6% 33.8 OZ/1000 ML,WELLA,8005610586892,2.1125,,HAIRCARE,,
WELLA-587172-DXB,WELLA-WP EIMI ROOT SHOOT 75 ML GB-RU-ARAB-PL,WELLA,8005610587172,9.9999,1.54,HAIRCARE,,
WELLA-587509-DXB,WELLA-WP EIMI PERFECT ME 100 ML GB-RU-ARAB-PL,WELLA,8005610587509,9.9999,3.24,HAIRCARE,,
WELLA-587714-DXB,WELLA-WP EIMI FLOWING FORM 100 ML GB-RUS-PL,WELLA,8005610587714,9.9999,19,HAIRCARE,,
WELLA-617244-DXB,WELLA-WELLOXON PERF 20V 6.0% 60ML EGBGRPTWELLA-WELLOXON PERFECT CREME,,8005610617244,,,,,
WELLA-617404-DXB,WELLA-WELLOXON PERF 6V 1.9%1000ML EMEAWELLA-SP HYDRATE CONDITIONER,,8005610617404,,,HAIRCARE,,
WELLA-617428-DXB,WELLA-WELLOXON PERFECT CREME DEVELOPER 13 VOLUME 4.0% 33.8 OZ /1000 ML,WELLA,8005610617428,2.1125,,HAIRCARE,,
WELLA-617442-DXB,WELLA-WELLOXON PERF 20V 6.0% 1000ML EMEA,WELLA,8005610617442,9.9999,3.69,HAIRCARE,,
WELLA-617466-DXB,WELLA-WELLOXON PERFECT CREME DEVELOPER 30 VOLUME 9% 33.8 OZ /1000 ML,WELLA,8005610617466,2.1125,,HAIRCARE,,
WELLA-617480-DXB,WELLA-WELLOXON PERF 40V  12%1000ML EMEAWELLA-BLOND BL SEALCARE 500,,8005610617480,,,,,
